# {"t_start": 1680795918.1198075, "env_id": "JourneyEscapeNoFrameskip-v4"} 
r,l,t
-26300.0,730,15.243248
-11600.0,736,24.155784
-5400.0,734,33.101306
-14900.0,738,42.54023
-10000.0,732,51.794057
-8500.0,731,60.933113
-10300.0,734,69.96204
-12900.0,730,79.054419
-9000.0,735,143.923047
-19200.0,736,153.530025
-7600.0,734,162.905514
-5000.0,730,172.352987
-11800.0,734,181.964578
-7600.0,736,191.839729
-4500.0,735,201.636786
-13400.0,732,211.302294
-8900.0,735,220.998853
9000.0,737,288.539334
-4500.0,731,297.875509
-8500.0,735,307.252065
-9300.0,731,316.572741
-6700.0,737,326.047485
-4200.0,738,335.390845
-9400.0,731,344.60502
-14100.0,735,353.855603
-3000.0,734,418.884038
-4200.0,734,428.180852
8400.0,736,437.698143
-3800.0,733,447.455244
-3200.0,734,457.001853
-600.0,735,466.507482
-2700.0,733,475.982477
-1800.0,733,485.58313
-5600.0,731,495.268554
-12100.0,734,563.611033
-4400.0,733,573.515132
-7200.0,735,583.350604
-4700.0,733,593.012517
-6400.0,733,602.604155
-5000.0,736,612.412027
-3500.0,735,622.111681
-1200.0,735,631.803204
-1200.0,731,696.5028
-1800.0,736,705.476774
-2400.0,733,714.422521
5100.0,736,723.606005
-1500.0,734,732.978517
-1500.0,735,742.629784
-1200.0,731,751.954389
-2400.0,732,761.730792
-4600.0,736,771.52229
-1200.0,734,839.414695
-600.0,734,848.499405
-1800.0,732,857.67369
-5200.0,731,866.864462
-300.0,736,876.284177
-900.0,732,885.80744
-5200.0,737,895.419463
-5400.0,733,904.84831
-300.0,731,969.783949
-8700.0,736,979.057258
-600.0,731,988.445556
-900.0,734,997.937609
-4100.0,733,1007.244479
-900.0,732,1016.623423
-4100.0,738,1026.4552
-2400.0,737,1036.118603
-900.0,737,1045.697553
-10200.0,734,1115.994322
-300.0,736,1125.388792
-300.0,738,1134.908286
-8700.0,735,1144.130468
-9800.0,735,1153.508587
-7200.0,733,1162.969016
-600.0,731,1172.304747
-600.0,733,1181.654156
-6400.0,738,1247.907179
-2300.0,733,1257.170114
-3200.0,737,1266.431701
-2100.0,730,1275.665101
-3500.0,731,1284.941398
-3500.0,732,1294.294695
-1500.0,737,1304.226146
-1500.0,732,1313.685326
-2900.0,738,1323.328996
-1200.0,737,1388.906977
-1500.0,733,1397.927202
-1200.0,731,1407.071444
-2400.0,732,1416.038365
-9800.0,733,1425.297068
-600.0,733,1434.291945
-2900.0,732,1443.437355
-300.0,734,1452.78665
-300.0,732,1522.590477
-1800.0,735,1532.126091
-300.0,736,1541.722746
-600.0,733,1551.47195
-1200.0,731,1561.215554
-1200.0,737,1571.095851
-2400.0,735,1580.928252
-5300.0,734,1590.862799
-11300.0,736,1600.773706
-1200.0,736,1668.42003
-2900.0,736,1678.114333
-300.0,737,1687.664137
-900.0,731,1697.337084
-300.0,733,1707.499792
-1800.0,737,1717.673052
-600.0,734,1727.775007
-5000.0,732,1737.944706
-3000.0,734,1805.395375
-600.0,738,1815.516885
9000.0,736,1825.260849
-6600.0,735,1834.84519
-1800.0,737,1844.769228
-6600.0,735,1854.099905
-1500.0,737,1863.590624
-1500.0,736,1872.964926
-4100.0,737,1882.333629
-2100.0,735,1949.39338
-2100.0,734,1958.66287
-2100.0,735,1967.87514
-1500.0,734,1977.223138
-5000.0,734,1986.481887
-9200.0,735,1995.622199
-1200.0,733,2004.926346
-5500.0,733,2014.3223
-1800.0,733,2085.150836
-2400.0,737,2094.823206
-900.0,736,2104.496429
-2600.0,734,2114.00104
-1500.0,731,2123.279166
-6600.0,732,2132.533497
-900.0,735,2141.998255
-1500.0,737,2151.489575
-3500.0,734,2160.943513
-2900.0,731,2230.690268
-4400.0,735,2239.986737
-1800.0,736,2249.249957
-1200.0,734,2258.501514
-2400.0,731,2267.788715
-600.0,730,2277.08135
-4700.0,731,2286.481385
-7500.0,738,2296.103628
-600.0,731,2365.040515
-3200.0,733,2374.431406
-1500.0,731,2383.847727
-3800.0,737,2393.322085
-1200.0,733,2402.744168
-1800.0,733,2412.230876
-2700.0,737,2421.98617
-4100.0,731,2431.21992
-1200.0,738,2440.597163
-4100.0,736,2507.171263
0.0,733,2516.230008
-1800.0,735,2525.661902
-2400.0,736,2535.522933
-600.0,731,2544.993889
-4000.0,731,2554.510449
-3500.0,731,2563.994021
-2100.0,731,2573.457031
-2400.0,731,2644.904372
-9500.0,737,2654.592816
-600.0,735,2664.086612
-6600.0,734,2673.633023
-4100.0,736,2683.252313
-9300.0,731,2692.849164
-600.0,734,2702.159583
-5800.0,731,2711.379347
-300.0,733,2720.808387
-2100.0,732,2788.008924
-1500.0,732,2796.978325
0.0,730,2805.580498
-6400.0,731,2814.9431
-5200.0,736,2824.474779
-1500.0,734,2834.03637
-2100.0,734,2843.789922
-300.0,734,2853.521141
-1500.0,737,2925.813181
-2900.0,737,2936.166878
-300.0,734,2946.523867
-1200.0,737,2956.595493
-3000.0,731,2966.442385
-3800.0,731,2975.968807
-2400.0,736,2985.690863
-2100.0,735,2995.305796
-300.0,736,3004.983562
-12400.0,737,3073.313148
-5500.0,732,3082.584912
-600.0,736,3092.059877
