# {"t_start": 1680491382.9050953, "env_id": "FreewayNoFrameskip-v4"} 
r,l,t
0.0,2044,62.038204
0.0,2046,118.055433
0.0,2045,172.486578
0.0,2043,444.781033
0.0,2045,496.959996
0.0,2045,551.745027
0.0,2044,837.133804
0.0,2044,890.114313
0.0,2045,936.801239
0.0,2042,1216.560766
0.0,2045,1277.199054
0.0,2046,1334.125426
0.0,2046,1615.189776
0.0,2045,1671.595275
0.0,2043,1727.607999
0.0,2043,2004.427336
0.0,2046,2063.470629
0.0,2044,2121.987446
0.0,2041,2397.284637
0.0,2048,2447.015847
0.0,2042,2508.073948
0.0,2042,2786.342144
0.0,2047,2841.148171
0.0,2041,2891.84742
0.0,2042,3167.13762
0.0,2047,3221.759839
0.0,2042,3272.776441
0.0,2046,3545.88176
0.0,2046,3603.990315
0.0,2041,3663.081694
0.0,2044,3939.115108
0.0,2042,3995.056298
0.0,2046,4050.984897
0.0,2045,4321.336248
0.0,2043,4379.725584
0.0,2045,4436.079684
0.0,2044,4717.175512
0.0,2041,4765.748234
0.0,2046,4823.145516
0.0,2046,5106.741984
0.0,2045,5163.944812
0.0,2047,5216.348485
0.0,2043,5489.245161
0.0,2042,5545.788399
0.0,2046,5599.15018
0.0,2043,5874.579644
0.0,2048,5934.748772
0.0,2046,5991.647743
0.0,2046,6256.603289
0.0,2045,6314.916446
0.0,2043,6368.334295
0.0,2044,6641.809902
0.0,2047,6690.899587
0.0,2045,6751.287116
0.0,2041,6814.244689
0.0,2045,7080.790808
0.0,2046,7139.822083
0.0,2044,7192.589352
0.0,2044,7459.173087
0.0,2041,7508.211998
0.0,2044,7558.337658
0.0,2048,7832.975464
0.0,2046,7886.180856
0.0,2044,7941.341988
0.0,2047,8209.633384
0.0,2047,8266.979643
1.0,2043,8315.40088
0.0,2043,8585.768524
0.0,2047,8640.341686
0.0,2041,8696.578525
0.0,2046,8955.813448
0.0,2043,9013.553761
0.0,2046,9072.638982
0.0,2046,9337.541419
0.0,2045,9391.312349
0.0,2041,9444.583207
0.0,2041,9708.142754
0.0,2041,9759.992355
0.0,2046,9813.878458
0.0,2041,10075.533518
0.0,2043,10133.847188
0.0,2041,10194.065656
0.0,2042,10453.432767
0.0,2047,10509.14127
0.0,2043,10558.830228
0.0,2046,10811.685225
0.0,2047,10862.224785
0.0,2046,10914.332258
0.0,2043,11174.236481
0.0,2046,11228.499353
0.0,2048,11279.93462
0.0,2046,11556.244063
0.0,2045,11604.590526
0.0,2045,11662.464195
0.0,2041,11944.638475
0.0,2041,12005.869186
0.0,2044,12064.365246
0.0,2046,12348.59173
0.0,2043,12405.75508
0.0,2045,12461.749591
0.0,2044,12749.982502
0.0,2045,12803.253089
0.0,2043,12859.230102
0.0,2041,13145.568932
0.0,2048,13201.288932
0.0,2042,13252.384378
0.0,2041,13299.598675
0.0,2046,13576.008977
