# {"t_start": 1680521411.8778207, "env_id": "KangarooNoFrameskip-v4"} 
r,l,t
0.0,561,18.945206
0.0,295,25.821127
0.0,353,34.452127
0.0,477,46.978986
0.0,591,65.000133
0.0,361,76.293504
0.0,595,95.095351
0.0,419,108.31957
0.0,407,120.8876
0.0,499,137.194705
0.0,402,150.893487
0.0,276,159.438457
0.0,536,176.050735
0.0,322,185.750689
0.0,422,231.396049
0.0,337,241.329244
200.0,626,259.600728
0.0,348,269.90928
0.0,418,283.159271
0.0,288,292.362248
0.0,486,308.116272
200.0,485,323.746976
200.0,421,336.358242
200.0,527,351.553701
0.0,412,362.93467
0.0,471,376.168745
200.0,361,386.332243
0.0,418,397.765817
0.0,355,407.50539
0.0,432,450.142242
0.0,601,466.437546
0.0,494,479.912411
0.0,535,494.388493
0.0,279,501.692846
0.0,660,519.005912
0.0,348,528.714841
0.0,347,539.042769
0.0,348,549.472261
0.0,454,562.696826
200.0,401,574.934255
0.0,496,589.835148
0.0,612,608.483874
0.0,279,617.160958
0.0,277,625.661876
0.0,290,668.158848
0.0,474,682.442475
0.0,340,693.165617
0.0,462,707.488496
0.0,479,721.915619
0.0,417,735.369265
200.0,470,750.33257
0.0,494,764.591038
0.0,476,778.147413
0.0,542,793.741906
0.0,369,804.464276
0.0,683,824.142182
200.0,664,842.662251
0.0,338,909.998939
200.0,548,925.590038
0.0,404,936.953345
0.0,418,948.615614
0.0,502,962.485052
0.0,666,981.018239
0.0,480,994.411856
0.0,542,1010.842131
0.0,536,1026.915965
0.0,554,1043.10069
0.0,357,1053.380285
0.0,547,1069.444611
200.0,555,1085.527425
400.0,537,1132.993059
200.0,607,1151.07169
0.0,424,1163.5252
0.0,289,1171.812715
0.0,341,1181.470747
200.0,603,1199.027125
200.0,541,1214.537057
200.0,617,1232.282959
0.0,549,1248.0639
0.0,722,1269.162581
0.0,555,1284.677151
0.0,285,1292.059984
0.0,475,1332.118183
0.0,596,1346.951145
0.0,565,1361.843448
0.0,371,1371.857053
0.0,530,1387.279645
0.0,570,1403.746758
0.0,666,1425.138376
0.0,495,1442.461894
0.0,353,1454.854232
0.0,353,1467.106329
0.0,726,1491.597117
0.0,509,1508.36668
0.0,681,1567.488495
0.0,281,1575.992374
0.0,412,1588.281126
200.0,633,1607.369941
0.0,341,1616.302092
0.0,493,1629.231957
0.0,276,1636.695699
200.0,409,1648.044046
0.0,508,1661.759624
0.0,443,1673.657496
0.0,343,1683.211526
0.0,401,1694.765015
0.0,411,1706.558497
0.0,287,1714.756638
200.0,433,1727.28314
200.0,536,1742.700759
0.0,545,1793.302506
0.0,357,1803.472918
0.0,359,1813.185343
0.0,433,1824.796124
0.0,403,1835.568527
0.0,478,1848.616498
0.0,427,1861.51023
0.0,276,1869.700609
200.0,554,1886.73139
0.0,550,1903.451426
0.0,489,1918.868436
0.0,412,1932.327896
200.0,469,1946.180609
0.0,530,1962.03733
0.0,545,2010.425536
0.0,562,2027.581241
200.0,543,2043.605637
0.0,409,2055.013028
0.0,475,2068.111512
200.0,612,2084.971607
0.0,416,2096.475774
0.0,434,2108.867601
200.0,532,2124.182819
0.0,538,2139.700207
0.0,345,2149.479347
0.0,490,2163.539506
0.0,541,2179.219558
0.0,536,2233.239553
0.0,441,2244.751486
200.0,471,2256.66703
0.0,413,2267.05982
0.0,596,2284.869009
0.0,472,2299.110496
200.0,471,2313.337082
0.0,362,2324.037631
0.0,415,2336.428822
0.0,293,2345.406033
0.0,405,2358.612384
200.0,504,2375.706277
0.0,364,2387.874501
0.0,726,2462.959443
0.0,348,2474.104345
200.0,554,2490.267099
0.0,736,2511.413993
200.0,558,2527.17383
0.0,466,2539.670035
0.0,518,2553.220872
200.0,415,2563.989881
0.0,532,2577.9663
0.0,284,2585.25727
0.0,289,2592.335524
0.0,555,2606.273584
0.0,547,2620.569707
0.0,412,2632.173508
0.0,371,2681.138313
0.0,488,2695.589169
0.0,282,2703.996161
0.0,476,2719.419274
0.0,664,2740.89415
0.0,463,2755.065331
0.0,559,2772.319363
0.0,462,2786.299876
0.0,548,2801.657962
0.0,301,2809.823474
0.0,483,2822.477753
0.0,474,2835.488009
0.0,300,2843.84943
0.0,603,2899.224785
0.0,411,2911.436943
200.0,627,2930.228167
0.0,478,2944.458369
0.0,550,2961.043861
0.0,479,2975.392729
0.0,539,2991.533798
0.0,555,3008.447642
