# {"t_start": 1680510865.127899, "env_id": "SkiingNoFrameskip-v4"} 
r,l,t
-29955.0,4501,68.932751
-29955.0,4501,482.649839
-29992.0,4506,928.896257
-29958.0,4501,995.248834
-29950.0,4500,1437.022732
-29973.0,4503,1879.157705
-29988.0,4506,2329.805967
-29978.0,4504,2398.67817
-29970.0,4503,2858.738043
-29965.0,4502,3294.138949
-29963.0,4502,3381.019655
-29985.0,4505,3829.694188
-29955.0,4501,3958.074416
-9005.0,527,3968.042851
-9011.0,528,3978.030431
-8978.0,523,3987.514738
-8968.0,522,3996.890831
-9909.0,588,4007.776027
-8975.0,523,4017.310477
-8985.0,524,4026.659293
-9000.0,526,4085.475273
-8966.0,521,4094.725651
-8965.0,521,4103.990665
-9000.0,526,4113.479392
-9006.0,527,4122.805062
-9001.0,527,4131.147871
-8971.0,522,4139.255523
-8970.0,522,4147.590134
-8996.0,526,4155.9189
-8978.0,523,4164.308432
-8981.0,524,4172.690234
-8981.0,524,4181.126715
-8965.0,521,4230.616905
-8983.0,524,4239.446929
-8988.0,525,4248.323458
-8976.0,523,4257.809157
-8980.0,523,4267.678234
-8990.0,525,4277.435162
-8991.0,525,4287.229688
-8998.0,526,4297.037385
-8990.0,525,4306.660574
-8986.0,524,4316.267178
-8970.0,522,4326.11578
-8996.0,526,4335.934097
-8993.0,525,4390.22595
-8991.0,525,4396.927955
-9011.0,528,4403.969649
-8991.0,525,4411.317159
-9005.0,527,4418.562769
-8971.0,522,4425.903941
-8965.0,521,4433.815049
-8983.0,524,4443.091934
-8971.0,522,4452.343393
-8990.0,525,4462.296152
-8995.0,526,4472.778751
-8968.0,522,4483.434268
-8968.0,522,4543.99158
-8988.0,525,4554.262297
-9006.0,527,4565.191526
-8985.0,524,4575.841892
-8965.0,521,4586.463029
-8975.0,523,4596.15547
-8985.0,524,4605.189554
-8975.0,523,4613.00493
-8980.0,523,4620.810208
-9008.0,528,4628.264269
-8968.0,522,4635.050824
-8963.0,521,4642.511858
-8973.0,522,4690.385368
-8995.0,526,4699.016488
-9011.0,528,4707.520775
-8971.0,522,4716.33166
-8991.0,525,4725.88809
-8971.0,522,4735.52302
-8980.0,523,4745.16895
-8985.0,524,4754.698812
-8978.0,523,4764.216763
-9528.0,531,4773.952007
-8983.0,524,4783.464311
-8973.0,522,4792.022088
-8976.0,523,4841.027524
-9005.0,527,4850.071556
-9011.0,528,4859.248671
-8981.0,524,4867.298311
-8963.0,521,4875.150075
-9005.0,527,4883.157815
-8978.0,523,4891.12585
-8978.0,523,4899.130537
-8968.0,522,4907.414611
-9000.0,526,4915.932499
-9003.0,527,4924.378382
-8996.0,526,4977.132067
-8998.0,526,4986.624008
-9006.0,527,4996.681754
-8966.0,521,5006.360528
-8980.0,523,5016.810638
-8980.0,523,5027.206096
-8998.0,526,5037.661715
-9003.0,527,5048.258326
-8990.0,525,5058.851709
-8963.0,521,5069.481548
-8985.0,524,5080.244311
-8986.0,524,5090.977004
-9003.0,527,5151.086061
-8980.0,523,5160.101862
-8963.0,521,5169.240583
-8985.0,524,5178.336838
-8966.0,521,5186.03449
-9001.0,527,5193.812961
-8991.0,525,5201.474307
-8986.0,524,5209.603236
-9003.0,527,5219.483471
-9003.0,527,5229.350334
-8978.0,523,5238.83905
-9005.0,527,5247.663844
-8976.0,523,5300.763521
-8998.0,526,5310.509686
-8990.0,525,5320.486994
-9003.0,527,5330.280199
-8998.0,526,5340.092415
-8981.0,524,5349.959203
-8965.0,521,5359.618714
-8971.0,522,5368.156559
-8998.0,526,5375.656547
-8968.0,522,5383.348069
-9003.0,527,5391.044319
-9005.0,527,5397.969049
-8970.0,522,5446.289542
-8963.0,521,5454.282825
-8995.0,526,5462.27495
-9000.0,526,5470.71607
-8980.0,523,5480.105382
-8975.0,523,5489.644336
-8986.0,524,5499.551647
-8970.0,522,5509.246933
-9008.0,528,5518.875839
-9006.0,527,5527.844564
-8995.0,526,5536.726497
-8986.0,524,5545.699082
-9008.0,528,5598.322952
