# {"t_start": 1680491335.436072, "env_id": "CarnivalNoFrameskip-v4"} 
r,l,t
440.0,370,8.73022
560.0,745,19.262122
280.0,583,28.750302
620.0,462,36.624553
400.0,661,48.724598
980.0,487,58.468512
660.0,332,65.038954
1340.0,689,78.437486
620.0,473,87.621886
1000.0,357,94.3153
980.0,461,102.597851
840.0,360,109.197696
1020.0,363,209.8536
560.0,400,217.099061
680.0,373,223.730673
1240.0,491,231.221807
700.0,365,236.867486
740.0,363,242.639128
960.0,481,250.37926
480.0,390,256.247425
1580.0,360,261.650035
860.0,402,267.372437
660.0,359,273.03351
760.0,420,280.397717
740.0,410,287.773445
1760.0,386,294.510261
420.0,427,301.127403
1480.0,846,403.285326
940.0,349,410.219317
1860.0,348,417.13643
680.0,411,423.960474
1140.0,662,435.110641
520.0,407,442.368289
500.0,432,450.387066
820.0,513,460.21085
1060.0,463,469.188355
1620.0,447,477.776786
1120.0,362,484.880661
1120.0,406,492.459997
740.0,356,499.096046
880.0,442,507.206156
960.0,460,606.289146
620.0,393,613.192097
700.0,557,623.326149
200.0,536,633.305722
800.0,449,641.66482
720.0,318,647.746963
580.0,668,660.019936
840.0,367,666.943266
300.0,414,674.699795
1080.0,518,683.24425
640.0,320,688.772292
620.0,368,695.156018
1200.0,350,701.345496
1000.0,534,710.740582
1040.0,427,718.24933
940.0,319,788.784147
340.0,423,797.301747
480.0,375,804.891299
840.0,335,811.37049
1420.0,391,818.775947
680.0,363,825.761075
880.0,640,838.487178
1640.0,959,858.714673
740.0,382,866.517767
1080.0,489,876.418373
640.0,424,884.829529
840.0,458,894.385659
1240.0,390,902.398417
760.0,455,992.859378
1040.0,402,999.552113
1600.0,531,1008.627442
940.0,378,1015.865358
860.0,363,1022.831995
820.0,453,1031.869516
1220.0,517,1042.257523
800.0,469,1051.69947
540.0,715,1065.552157
1160.0,560,1076.044403
840.0,336,1082.246652
920.0,454,1090.657326
1040.0,380,1097.778924
760.0,384,1105.196252
820.0,370,1192.516778
860.0,408,1199.34093
1180.0,392,1205.854167
600.0,449,1213.352526
240.0,376,1219.355766
780.0,369,1225.890466
900.0,379,1232.643965
980.0,385,1239.506418
1500.0,484,1248.246967
840.0,361,1254.627488
640.0,620,1266.68028
1140.0,456,1276.240852
900.0,396,1284.602809
780.0,451,1293.980722
640.0,400,1302.198223
500.0,414,1400.706947
480.0,411,1407.443904
1020.0,362,1413.616959
740.0,536,1423.154338
940.0,385,1429.685949
920.0,477,1437.666364
940.0,327,1443.13255
1180.0,438,1450.710716
940.0,450,1458.865864
800.0,378,1465.587795
820.0,395,1472.853328
920.0,402,1479.705776
820.0,310,1484.984925
980.0,442,1492.517172
2360.0,438,1500.077269
1200.0,512,1573.431137
940.0,365,1579.150162
740.0,414,1585.704435
1060.0,453,1592.957617
640.0,453,1600.195663
640.0,723,1611.966592
1060.0,485,1620.796445
1360.0,807,1637.825615
800.0,459,1647.548954
540.0,395,1655.828336
520.0,380,1663.847513
1060.0,459,1672.662042
1120.0,401,1680.31795
860.0,476,1754.0741
600.0,409,1761.73179
480.0,381,1769.343855
1200.0,505,1779.833195
1060.0,309,1785.624657
1060.0,382,1792.65725
660.0,447,1800.260266
1180.0,545,1809.607713
680.0,385,1816.285375
540.0,394,1823.024228
880.0,391,1829.872954
1140.0,445,1838.429786
1080.0,430,1846.699911
720.0,372,1853.824129
1220.0,388,1861.241265
1020.0,469,1930.157973
840.0,429,1936.861041
740.0,405,1943.49432
620.0,453,1950.876914
1100.0,379,1956.94672
900.0,598,1966.484595
780.0,382,1972.874085
820.0,412,1978.785036
680.0,414,1984.967499
420.0,440,1991.492372
1400.0,582,2000.563744
1200.0,363,2006.69339
880.0,449,2015.076532
1240.0,374,2022.497398
640.0,361,2029.814017
760.0,418,2131.945829
1480.0,462,2141.427188
760.0,447,2150.480876
1720.0,590,2162.174035
660.0,357,2168.672038
1180.0,464,2177.465884
1140.0,319,2183.60029
1020.0,474,2192.124656
1240.0,386,2198.747884
900.0,473,2206.578328
940.0,369,2212.036893
720.0,387,2217.814411
1200.0,434,2224.326591
920.0,415,2230.505172
1000.0,490,2297.183621
800.0,354,2303.613589
1280.0,423,2311.114496
1200.0,330,2317.012347
1080.0,382,2324.446609
1540.0,359,2331.215368
1060.0,341,2337.676985
900.0,435,2346.269365
1060.0,329,2352.827152
900.0,472,2362.176444
700.0,366,2369.25919
840.0,452,2378.41901
720.0,686,2392.235399
660.0,322,2398.543008
1220.0,766,2412.720135
1500.0,783,2492.105215
700.0,355,2499.050264
980.0,342,2506.018616
1020.0,504,2516.367761
1340.0,451,2525.630857
1160.0,370,2533.156605
420.0,713,2547.965528
1040.0,500,2558.118495
960.0,393,2566.209166
1220.0,464,2575.688818
680.0,721,2589.266457
960.0,752,2603.026412
1120.0,398,2690.358224
840.0,306,2694.953804
1020.0,323,2699.872238
1060.0,530,2707.831995
980.0,357,2713.640306
1140.0,463,2721.356949
1080.0,570,2732.067109
200.0,723,2745.867703
880.0,467,2754.97751
700.0,733,2769.414614
1140.0,520,2778.763715
600.0,664,2790.097034
840.0,633,2870.118778
1280.0,457,2878.296432
1320.0,559,2887.322217
1540.0,356,2892.718392
1020.0,317,2897.690772
