# {"t_start": 1680454745.3535113, "env_id": "CarnivalNoFrameskip-v4"} 
r,l,t
1020.0,418,12.615771
500.0,427,20.904196
440.0,409,28.15461
480.0,427,36.151484
680.0,368,42.852785
780.0,444,51.335203
520.0,376,58.785572
740.0,449,68.999788
1540.0,361,78.6362
400.0,415,89.735444
520.0,459,102.208992
1700.0,389,112.973922
440.0,307,121.496585
500.0,419,133.36603
560.0,385,144.418444
740.0,387,250.009541
200.0,410,259.069244
740.0,488,269.663228
1660.0,436,279.018272
760.0,413,287.894288
1280.0,430,298.363582
540.0,367,307.08903
500.0,424,317.309062
460.0,497,329.529818
800.0,479,340.482975
600.0,380,349.752214
980.0,453,360.733729
640.0,356,369.233101
1000.0,423,379.744912
1080.0,410,390.324947
1500.0,375,491.918667
900.0,422,501.364966
940.0,474,512.972741
540.0,387,523.041129
620.0,422,534.319201
480.0,413,545.085278
680.0,410,556.428466
480.0,413,567.868432
500.0,403,579.311767
1880.0,417,590.934912
760.0,401,602.065594
480.0,399,613.282106
660.0,351,622.450537
700.0,403,632.869306
1340.0,422,643.471985
740.0,416,724.025258
800.0,360,733.246231
920.0,289,740.804285
160.0,373,750.728063
1680.0,414,761.554832
500.0,416,772.59388
620.0,415,783.524155
2140.0,418,794.645588
460.0,395,805.064769
1140.0,405,815.303053
620.0,364,824.374884
900.0,433,835.762136
780.0,423,846.515976
2260.0,444,858.059746
2740.0,422,868.794702
1800.0,401,878.523535
940.0,385,947.738434
3120.0,356,956.734124
1380.0,422,968.005548
1000.0,422,979.840352
1080.0,372,990.166346
1660.0,351,999.525077
2680.0,420,1009.691827
2680.0,421,1020.10813
1280.0,462,1031.773401
2680.0,315,1039.413361
1520.0,424,1050.123647
1940.0,411,1060.149237
2740.0,410,1070.385865
3340.0,348,1079.291777
3260.0,424,1090.229672
2680.0,401,1100.39226
2740.0,407,1154.662317
3940.0,430,1164.2904
1120.0,400,1173.188579
3340.0,419,1182.514266
3260.0,423,1192.323983
3140.0,389,1201.668396
2340.0,394,1211.334439
3880.0,400,1221.986242
3340.0,385,1232.196248
1940.0,415,1243.242104
740.0,375,1252.805189
2100.0,344,1261.778297
3340.0,391,1272.160903
3280.0,411,1282.88191
3300.0,422,1294.336646
2700.0,415,1304.95769
3280.0,411,1367.214804
3140.0,409,1376.802827
2700.0,411,1385.772759
3920.0,305,1392.530435
1140.0,414,1401.809221
2680.0,423,1412.107482
2340.0,380,1421.492382
3320.0,405,1431.38022
1840.0,356,1440.171715
3220.0,420,1450.157303
3220.0,415,1459.713729
2740.0,377,1468.149963
3340.0,333,1475.618112
1940.0,419,1485.237907
3240.0,411,1494.540271
3340.0,420,1536.853984
3280.0,319,1544.68603
3820.0,421,1553.873385
3320.0,425,1563.030289
2680.0,401,1571.790529
3900.0,421,1581.058347
2740.0,421,1591.477797
3280.0,410,1601.555805
3540.0,257,1608.018715
2200.0,404,1618.763865
1340.0,347,1627.853712
3780.0,431,1639.254817
3340.0,368,1648.817489
2080.0,415,1659.299219
3240.0,387,1669.045697
3280.0,391,1678.895598
2740.0,302,1686.344021
3860.0,405,1737.971071
2140.0,393,1747.671857
2660.0,399,1757.230446
3340.0,411,1767.02209
2740.0,414,1775.715241
3260.0,312,1782.173455
2740.0,380,1789.835461
3280.0,419,1798.450312
3340.0,420,1806.423744
2680.0,383,1813.960414
2740.0,411,1821.687033
3240.0,421,1830.336546
2680.0,416,1839.133741
2700.0,420,1848.187586
1680.0,418,1857.356763
3340.0,360,1865.536804
3540.0,272,1917.517521
2020.0,430,1927.493846
1740.0,409,1936.729088
3900.0,400,1946.652465
2700.0,420,1957.474183
3220.0,335,1966.198329
