# {"t_start": 1680454852.76272, "env_id": "AsteroidsNoFrameskip-v4"} 
r,l,t
380.0,343,17.13664
430.0,504,32.563438
380.0,509,48.078825
3000.0,2886,136.986836
930.0,513,152.096092
1180.0,1143,186.416635
1130.0,789,314.630183
1180.0,997,344.261804
1530.0,1091,376.789242
1300.0,1077,408.85648
1300.0,880,435.766066
730.0,411,448.118295
1180.0,669,468.737977
1440.0,982,557.405302
2080.0,911,584.623321
1400.0,915,611.929933
980.0,456,625.847381
430.0,357,636.662868
1300.0,758,660.10081
980.0,429,673.18054
930.0,587,691.533764
1760.0,506,707.091256
930.0,470,721.46172
1080.0,567,738.925589
630.0,386,801.266126
1510.0,1075,833.560881
1300.0,690,854.093338
680.0,497,869.254192
1630.0,925,897.814899
1130.0,821,922.975924
1320.0,1175,959.343132
980.0,406,971.775711
730.0,520,987.871419
1900.0,819,1064.557401
1080.0,779,1088.370504
630.0,356,1099.428096
780.0,377,1109.798987
430.0,385,1118.411057
830.0,429,1128.284277
980.0,378,1136.650239
480.0,343,1144.52236
680.0,338,1152.229051
980.0,553,1165.878971
1520.0,961,1185.453264
1030.0,687,1205.293422
1180.0,598,1273.08668
1450.0,1010,1302.668144
1300.0,1331,1341.840159
1540.0,1199,1376.552088
680.0,411,1387.991518
1490.0,620,1405.342369
880.0,367,1415.533661
1300.0,903,1542.518445
1680.0,1188,1577.332291
780.0,473,1590.687954
1370.0,966,1617.618824
1660.0,877,1642.465786
1490.0,724,1663.202598
1930.0,1168,1696.876846
1460.0,639,1715.036839
1370.0,829,1788.49947
1080.0,949,1815.115956
530.0,460,1828.078743
780.0,438,1840.464641
2150.0,673,1859.658723
1280.0,962,1887.793846
1680.0,1051,1918.990976
1780.0,1242,1956.067205
680.0,278,2061.234565
880.0,378,2072.806448
930.0,690,2093.769883
1660.0,771,2117.255768
1370.0,961,2147.289071
880.0,511,2163.479169
1280.0,817,2189.590245
930.0,518,2205.878573
1280.0,698,2227.98282
1300.0,629,2247.9259
930.0,599,2322.79812
1280.0,751,2340.08055
1300.0,902,2359.450038
1440.0,774,2384.101971
1440.0,833,2410.537266
630.0,389,2422.694665
730.0,465,2437.30892
1080.0,734,2460.36195
1080.0,487,2475.709412
1080.0,455,2489.892889
580.0,446,2571.279487
2050.0,712,2593.195182
1300.0,1202,2630.962747
760.0,344,2641.554456
1280.0,820,2667.860351
2600.0,1193,2706.193487
1030.0,454,2720.512712
1530.0,1004,2752.492247
1350.0,707,2860.910617
580.0,403,2873.584421
680.0,367,2885.137778
1460.0,939,2915.22165
830.0,386,2927.411172
1080.0,706,2949.789101
2400.0,999,2981.239094
830.0,683,3002.122432
2010.0,702,3023.703135
730.0,411,3036.284347
2600.0,1088,3185.37895
360.0,453,3199.679671
1300.0,615,3219.192061
1470.0,1265,3258.765369
710.0,407,3271.175076
1080.0,395,3283.196064
1460.0,986,3313.754718
1080.0,678,3334.99743
680.0,361,3346.168936
980.0,386,3358.346841
730.0,377,3480.224272
2030.0,1107,3506.701825
1440.0,1488,3538.502768
1300.0,720,3560.816386
980.0,558,3578.354062
1370.0,851,3605.592236
1980.0,1022,3638.426787
760.0,345,3744.22755
930.0,296,3753.148669
1630.0,967,3783.30959
1130.0,494,3798.284032
1300.0,722,3820.806168
780.0,405,3833.466619
930.0,563,3851.350775
630.0,367,3862.819155
1500.0,698,3884.847602
1880.0,1167,3922.304825
780.0,427,3936.00906
880.0,453,4050.895302
860.0,372,4062.25877
2100.0,936,4091.830906
1680.0,1150,4128.472243
1600.0,905,4157.287376
1350.0,888,4185.546442
1360.0,555,4203.199886
1180.0,606,4222.300689
530.0,285,4230.867697
1880.0,1241,4320.419377
1180.0,796,4345.663196
1030.0,411,4358.692329
830.0,631,4378.711426
1080.0,645,4399.280104
1180.0,477,4414.567877
1080.0,399,4427.124346
1180.0,488,4442.70467
630.0,363,4454.110745
1610.0,705,4476.442591
830.0,462,4490.600225
930.0,427,4562.119543
1860.0,987,4592.586288
1470.0,726,4615.525992
1030.0,487,4631.108083
1540.0,683,4652.913016
1540.0,1183,4682.8002
1730.0,906,4704.785286
830.0,295,4711.960114
3450.0,1317,4828.730526
1280.0,1156,4866.038132
1180.0,903,4895.011608
1180.0,774,4919.926556
1030.0,412,4933.069911
780.0,416,4946.258802
880.0,296,4955.520995
1960.0,672,4977.124226
1080.0,698,4998.895131
980.0,370,5010.415674
1720.0,1167,5085.736648
2600.0,1235,5125.492774
1180.0,508,5141.732142
