# {"t_start": 1680587350.4124346, "env_id": "FrostbiteNoFrameskip-v4"} 
r,l,t
80.0,416,9.475425
180.0,480,17.608276
110.0,393,24.364822
70.0,291,29.14079
70.0,355,35.201258
100.0,362,41.380912
70.0,390,47.854592
140.0,525,57.004366
90.0,387,63.403081
50.0,338,68.991936
120.0,410,75.704483
110.0,415,82.202062
200.0,444,88.980317
50.0,362,94.155584
100.0,489,101.250705
30.0,299,105.580938
90.0,410,165.860797
150.0,431,173.391296
130.0,409,180.493631
130.0,398,187.358489
90.0,346,193.186974
100.0,384,199.524579
100.0,397,206.107694
170.0,618,216.223525
180.0,487,224.518162
200.0,455,231.22085
220.0,575,240.115369
190.0,528,247.835073
170.0,377,253.42349
170.0,393,259.086022
110.0,421,305.186151
210.0,506,313.553013
220.0,450,321.334049
130.0,391,327.790295
200.0,442,335.012405
160.0,426,341.971414
200.0,463,349.685298
70.0,301,354.623732
120.0,392,361.066285
230.0,499,369.771274
180.0,420,376.782642
210.0,541,384.846602
170.0,447,391.350271
180.0,390,396.891421
160.0,439,403.261825
230.0,507,445.866363
150.0,391,452.573113
100.0,352,458.194561
170.0,410,464.798837
200.0,446,472.140918
150.0,386,478.311077
230.0,516,487.180754
240.0,529,496.848807
230.0,470,505.4023
220.0,537,514.809428
240.0,507,522.530124
220.0,524,530.809572
210.0,437,537.86143
210.0,453,544.999393
250.0,572,579.594645
220.0,476,588.036799
220.0,517,597.030638
190.0,474,605.17876
240.0,492,613.559876
190.0,454,621.414296
170.0,447,628.943629
180.0,497,637.613601
210.0,427,645.151754
200.0,493,653.731584
170.0,410,660.95794
230.0,547,669.612368
180.0,413,675.938459
220.0,465,734.088865
190.0,528,743.093585
230.0,544,752.594616
240.0,563,762.340035
130.0,387,768.87325
210.0,436,776.24961
180.0,424,783.672738
250.0,599,793.96648
190.0,489,802.296815
240.0,567,812.277479
200.0,440,820.19274
230.0,512,828.97255
220.0,476,836.336602
220.0,421,869.160946
240.0,524,877.006117
230.0,555,884.874262
210.0,479,891.381332
200.0,525,899.527838
210.0,538,908.394584
170.0,442,915.529752
200.0,457,922.894514
200.0,440,929.957119
170.0,457,937.397754
180.0,401,944.303039
230.0,495,952.298199
240.0,577,962.225428
200.0,472,4857.041287
210.0,563,4866.357653
240.0,471,4873.088446
230.0,475,4879.838278
220.0,536,4887.574026
250.0,566,4895.908029
210.0,445,4902.505189
210.0,473,4909.209807
240.0,533,4916.690278
180.0,425,4922.676714
240.0,468,4929.408303
230.0,477,4936.57467
230.0,483,4943.604914
210.0,468,4985.973279
200.0,453,4993.685437
230.0,515,5002.509244
180.0,392,5008.947991
170.0,404,5015.777674
170.0,434,5023.262261
220.0,442,5030.789151
130.0,453,5038.229442
190.0,497,5046.307587
210.0,495,5053.724522
220.0,434,5060.093046
210.0,542,5068.101009
220.0,500,5075.444658
200.0,475,5082.446101
220.0,497,5143.370882
210.0,488,5151.420676
210.0,496,5159.990251
240.0,535,5169.172544
210.0,482,5177.016806
250.0,491,5185.405968
200.0,439,5192.688986
230.0,462,5200.507991
220.0,489,5208.77547
250.0,508,5217.888107
200.0,457,5225.995274
210.0,557,5236.232689
180.0,506,5244.744521
210.0,444,5280.302199
230.0,487,5286.949875
230.0,487,5293.691673
250.0,492,5300.665532
230.0,525,5308.510009
230.0,486,5315.803205
200.0,445,5322.556536
220.0,570,5331.061714
260.0,615,5340.28765
220.0,467,5347.044355
200.0,468,5353.761159
200.0,463,5361.345133
