# {"t_start": 1680539935.5521007, "env_id": "AssaultNoFrameskip-v4"} 
r,l,t
189.0,604,16.747738
189.0,504,26.086221
273.0,443,34.082055
315.0,640,45.83412
336.0,546,55.77435
315.0,653,67.828654
294.0,626,78.728876
378.0,542,88.076783
357.0,520,97.169341
357.0,470,105.389356
336.0,568,115.591552
189.0,477,167.231075
231.0,445,175.071862
357.0,457,182.765419
315.0,653,193.839287
357.0,624,204.664097
252.0,471,212.706132
294.0,606,223.427899
273.0,544,233.379056
315.0,556,243.623319
336.0,680,256.109545
315.0,477,264.805959
252.0,425,272.399611
168.0,404,320.727623
420.0,560,329.411954
462.0,609,339.282205
378.0,626,349.555035
462.0,636,359.944352
294.0,638,370.134661
420.0,564,380.132918
189.0,450,388.207942
378.0,640,399.950908
378.0,643,411.415822
231.0,499,420.268124
441.0,571,474.356981
420.0,694,486.556473
315.0,381,493.366744
483.0,628,504.727336
336.0,686,517.042454
462.0,648,528.147901
441.0,639,538.915835
567.0,657,550.188439
315.0,581,560.13266
462.0,627,571.059796
315.0,447,579.09463
504.0,641,636.915236
315.0,414,643.901829
630.0,817,657.856526
483.0,651,668.99867
525.0,724,681.562923
504.0,761,695.248785
504.0,698,707.581104
693.0,865,723.168194
378.0,550,732.737265
609.0,881,793.765755
693.0,914,809.14733
525.0,844,824.018379
693.0,815,838.799875
630.0,866,854.378406
651.0,1006,872.45806
630.0,897,888.789382
756.0,867,963.34874
672.0,1121,983.461281
693.0,1064,1002.336782
714.0,939,1018.734908
798.0,1032,1035.990301
819.0,901,1051.22654
840.0,1016,1132.30897
735.0,964,1149.669548
840.0,1059,1168.574848
672.0,805,1182.168473
714.0,937,1198.161753
777.0,992,1214.75403
651.0,869,1229.576063
672.0,968,1306.365561
798.0,814,1320.107671
798.0,1009,1337.345974
714.0,838,1351.614636
714.0,1165,1371.456264
672.0,1061,1389.357968
714.0,907,1404.690714
756.0,961,1479.696085
808.0,1220,1497.830009
798.0,911,1512.533374
714.0,989,1531.12122
819.0,937,1549.329882
714.0,814,1565.526763
756.0,871,1649.63667
913.0,895,1664.448128
766.0,994,1680.945354
714.0,939,1696.558496
693.0,802,1711.309064
777.0,868,1727.934075
525.0,636,1740.406432
1197.0,1384,1845.053316
756.0,838,1859.7762
819.0,1065,1878.489763
693.0,844,1893.502669
735.0,766,1908.060785
756.0,834,1924.20323
798.0,876,1940.741778
1155.0,1180,2035.821057
902.0,963,2052.916467
1490.0,1690,2084.863527
945.0,905,2103.066755
735.0,717,2117.493132
849.0,840,2134.535054
1121.0,1276,2273.331485
766.0,819,2289.974179
1016.0,1009,2309.802263
1973.0,2216,2352.350411
1028.0,989,2370.543304
859.0,1056,2501.523687
1795.0,2039,2540.216491
787.0,868,2555.68161
1458.0,1578,2582.484288
1605.0,1791,2726.679623
2004.0,2175,2767.215453
755.0,867,2784.970216
859.0,945,2804.509944
2098.0,2422,2919.797118
892.0,845,2934.948713
933.0,834,2951.139185
1417.0,1674,2984.309386
609.0,633,2997.269826
1102.0,958,3016.87231
