# {"t_start": 1680491285.3284216, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
430.0,499,8.613454
450.0,646,16.394936
380.0,701,24.784626
830.0,681,33.429863
610.0,729,43.607278
380.0,536,51.908782
290.0,489,60.805961
680.0,565,72.562815
1180.0,863,93.468803
1310.0,778,191.519907
330.0,672,210.524789
400.0,900,234.982486
700.0,752,254.049707
950.0,686,272.14528
1100.0,801,290.630418
530.0,669,306.407956
270.0,364,314.352518
650.0,701,330.969264
540.0,615,394.926097
530.0,730,412.450065
1280.0,713,430.792266
210.0,422,441.975312
640.0,589,457.961046
300.0,461,470.228581
730.0,644,485.755962
290.0,420,496.440695
1270.0,849,519.900615
690.0,550,535.255299
620.0,579,550.616405
700.0,631,625.206522
610.0,517,639.050267
270.0,441,650.778167
1380.0,1071,678.240149
1600.0,894,701.545081
240.0,522,715.041728
500.0,572,729.19979
1710.0,970,751.861783
570.0,641,767.592535
310.0,379,822.647814
450.0,654,840.093155
260.0,426,851.604869
210.0,330,860.306385
950.0,664,877.504453
410.0,559,893.239153
850.0,798,915.919585
740.0,567,931.00869
610.0,658,948.798147
240.0,343,958.078563
590.0,665,974.087487
530.0,401,983.262895
710.0,518,1048.094306
450.0,385,1056.791783
1530.0,999,1082.548467
440.0,416,1093.42522
970.0,917,1117.333974
850.0,613,1132.748288
920.0,798,1152.606997
460.0,403,1162.470102
710.0,642,1178.886073
470.0,587,1193.57382
540.0,671,1256.102682
700.0,718,1272.240901
500.0,583,1286.223912
480.0,581,1300.11021
620.0,637,1316.23677
390.0,450,1328.725099
340.0,514,1342.932863
540.0,551,1358.127954
1620.0,1084,1386.805581
880.0,771,1468.183144
1480.0,843,1487.27706
950.0,686,1502.781431
510.0,635,1517.586805
2380.0,996,1540.242949
840.0,724,1556.145461
460.0,471,1565.58535
1950.0,736,1582.940255
930.0,703,1599.597603
1750.0,856,1686.753701
620.0,593,1703.104002
870.0,671,1720.852005
800.0,540,1734.229261
630.0,606,1749.224614
530.0,632,1765.071702
1050.0,834,1785.452094
1170.0,1024,1810.031692
810.0,667,1827.628321
630.0,556,1891.130713
370.0,451,1902.433448
690.0,517,1915.294865
690.0,559,1928.521945
530.0,502,1940.446944
430.0,401,1949.984395
470.0,451,1960.761492
720.0,601,1974.132572
660.0,448,1983.313812
650.0,491,1993.622456
910.0,592,2006.359867
990.0,760,2022.610854
1200.0,815,2115.360028
960.0,612,2131.854813
560.0,422,2142.680449
1050.0,824,2164.902205
1400.0,802,2186.515161
360.0,721,2205.516177
980.0,684,2222.809817
940.0,679,2239.643388
1170.0,974,2315.507567
1140.0,807,2333.664958
840.0,1032,2357.689358
780.0,527,2370.366639
1700.0,970,2394.923789
820.0,621,2410.921793
940.0,686,2428.459386
390.0,532,2442.359661
1400.0,1162,2548.56101
1460.0,713,2568.264882
450.0,401,2579.076509
1090.0,835,2601.958012
300.0,436,2613.811398
1290.0,792,2634.804676
860.0,668,2651.170165
920.0,690,2667.315763
240.0,405,2676.332081
530.0,429,2685.347356
490.0,409,2693.401116
1440.0,572,2769.63688
1240.0,723,2788.064764
290.0,450,2799.646569
1290.0,839,2821.184363
870.0,718,2837.84463
880.0,704,2853.913739
1040.0,836,2875.048394
550.0,480,2887.394186
660.0,612,2903.472606
330.0,498,2916.361667
1000.0,599,2981.791183
810.0,460,2992.39065
740.0,530,3004.49962
560.0,582,3017.107325
450.0,469,3025.705996
340.0,325,3031.962655
730.0,560,3044.674087
560.0,536,3057.893631
2610.0,676,3074.544191
740.0,577,3088.664069
610.0,500,3101.438188
1450.0,627,3176.479519
910.0,803,3194.943804
