# {"t_start": 1680510854.3538265, "env_id": "SkiingNoFrameskip-v4"} 
r,l,t
-29950.0,4500,93.224005
-29985.0,4505,584.698085
-29975.0,4504,1095.559135
-29998.0,4507,1213.499946
-29960.0,4501,1714.006227
-29953.0,4500,2228.878045
-29975.0,4504,2743.138684
-29950.0,4500,2861.696941
-29978.0,4504,3392.682982
-29990.0,4506,3905.143051
-29977.0,4504,4013.745234
-29950.0,4500,4542.870575
-29977.0,4504,5056.79226
-29988.0,4506,5613.062366
-29982.0,4505,5757.259365
-29960.0,4501,6359.59339
-29983.0,4505,6949.825582
-29997.0,4507,7071.311333
-29955.0,4501,7662.534869
-29980.0,4504,8253.605874
-29957.0,4501,8846.298594
-29995.0,4507,8975.394354
-29998.0,4507,9581.713641
-29952.0,4500,10187.706942
-29980.0,4504,10771.641318
-29972.0,4503,10895.918052
-29973.0,4503,11462.919638
-29985.0,4505,12026.272835
-29967.0,4502,12153.436334
-29973.0,4503,12709.878727
-29978.0,4504,13279.435366
-29970.0,4503,13839.136533
-29970.0,4503,13957.236582
-29953.0,4500,14517.703838
-29973.0,4503,15127.364117
-29970.0,4503,15252.448418
-29978.0,4504,15773.671043
-29970.0,4503,16316.563129
-29970.0,4503,16843.042687
-29988.0,4506,16962.442976
-29978.0,4504,17493.545772
-29982.0,4505,18057.259396
-29953.0,4500,18242.265218
-29987.0,4505,19058.170919
-29970.0,4503,19850.949991
-29990.0,4506,20666.825761
-29975.0,4504,20852.042148
-29982.0,4505,21800.212917
-29953.0,4500,22761.760331
-29958.0,4501,23712.303639
-29988.0,4506,23903.8903
-29977.0,4504,24884.856807
-29973.0,4503,25683.878903
-29963.0,4502,25806.036119
-29953.0,4500,26521.858397
-9000.0,526,26540.600245
-8973.0,522,26559.231861
-9005.0,527,26577.275069
-8983.0,524,26594.916075
-8968.0,522,26680.196315
-9001.0,527,26698.955801
-17028.0,1582,26754.84772
-29973.0,4503,27459.949988
-29967.0,4502,27615.220526
-29962.0,4502,28322.654598
-29998.0,4507,28978.109689
-29992.0,4506,29120.488287
-20536.0,1734,29657.780139
-8985.0,524,29674.067159
-8998.0,526,29690.585922
-9011.0,528,29706.89297
-8991.0,525,29723.201032
-8996.0,526,29739.68615
-8980.0,523,29755.96307
-8966.0,521,29772.321839
-8983.0,524,29788.764389
-9011.0,528,29866.439206
-8978.0,523,29882.807454
-9010.0,528,29899.38697
-8963.0,521,29915.639946
-8966.0,521,29931.958267
-8971.0,522,29948.542483
-9008.0,528,29965.261319
-29963.0,4502,30577.792989
-29998.0,4507,30711.578534
-29995.0,4507,31326.421562
-29967.0,4502,31962.537674
-29955.0,4501,32792.957224
-29960.0,4501,32983.707797
-29968.0,4503,33780.448112
-29968.0,4503,34605.673662
-29958.0,4501,35452.398222
-29972.0,4503,35616.700501
-29960.0,4501,36429.969493
-29983.0,4505,37309.047614
-29988.0,4506,37489.226858
-29967.0,4502,38334.830577
-29957.0,4501,39208.125901
-29993.0,4506,40059.090958
-29980.0,4504,40256.6233
-29972.0,4503,41153.078155
-29985.0,4505,41418.39289
-29987.0,4505,41604.800578
-15856.0,880,41715.837901
-9005.0,527,41739.902368
-14826.0,876,41779.696008
-11482.0,599,41806.771753
-9010.0,528,41830.799671
-8988.0,525,41854.255725
-8975.0,523,41877.760701
-8990.0,525,41901.406746
-9011.0,528,41925.406256
-9003.0,527,41949.410432
-29978.0,4504,42852.427206
-29995.0,4507,43135.879742
-29983.0,4505,43974.276646
-9010.0,528,43997.09227
-9001.0,527,44019.846407
-9006.0,527,44042.538555
-9613.0,543,44066.035331
-8986.0,524,44088.579644
-29978.0,4504,44364.718042
-29975.0,4504,44555.221409
-29972.0,4503,44828.457181
-29980.0,4504,45661.567377
-26377.0,2761,45777.883748
-29970.0,4503,46653.943502
-8978.0,523,46676.714963
-9010.0,528,46699.665774
-33962.0,3676,46939.50361
-29972.0,4503,47187.66109
-29952.0,4500,47356.956248
-29963.0,4502,48223.856176
-29980.0,4504,49074.568367
-29993.0,4506,49240.804946
-29972.0,4503,49514.416414
-37440.0,4273,50373.922389
-26048.0,2562,50482.392453
-34380.0,3964,50729.088769
-32493.0,3680,50864.14671
-25782.0,2897,51645.735945
-37673.0,4308,52493.486296
-29953.0,4500,52661.722077
-29998.0,4507,53486.288464
-35383.0,4190,53740.251333
-8981.0,524,53761.428985
-8965.0,521,53783.510662
-9008.0,528,53805.315114
-8983.0,524,53826.721936
-8980.0,523,53848.773436
-9006.0,527,53871.046935
-8965.0,521,53892.354278
-9011.0,528,53914.508906
-8998.0,526,53936.405845
-8983.0,524,54037.82019
-8993.0,525,54060.057697
-9003.0,527,54082.280445
-8965.0,521,54103.540313
-29957.0,4501,54914.145704
-34291.0,3725,55067.543974
-9857.0,580,55091.671444
-25165.0,2730,55281.431701
-24510.0,2857,55400.743005
-11007.0,603,55426.153399
-29972.0,4503,56220.544977
-29987.0,4505,56979.572945
-28386.0,2913,57094.03768
-14537.0,832,57127.322093
-8966.0,521,57148.148834
-8978.0,523,57169.453061
-8976.0,523,57191.436745
-8973.0,522,57289.083644
-8963.0,521,57310.358746
-8968.0,522,57332.267494
-9003.0,527,57354.336203
-8986.0,524,57375.872176
-8990.0,525,57397.40607
-8988.0,525,57418.870169
-29993.0,4506,58206.586785
-35791.0,4026,58365.368563
-8985.0,524,58456.926609
-9008.0,528,58478.628283
-8970.0,522,58500.469003
-8965.0,521,58522.477509
-9000.0,526,58544.596937
-8991.0,525,58565.896677
-9003.0,527,58587.810847
-9010.0,528,58609.303058
-8975.0,523,58629.137506
-9000.0,526,58649.608348
-8976.0,523,58671.395795
-9005.0,527,58693.294024
-8973.0,522,58793.556081
-9006.0,527,58815.279895
-8970.0,522,58837.129462
-8965.0,521,58857.519599
-8976.0,523,58878.979819
-8968.0,522,58899.997868
-14045.0,834,58932.003534
-8988.0,525,58952.112254
-8966.0,521,58971.721705
-9000.0,526,58993.507788
-29975.0,4504,59761.488204
-29952.0,4500,60011.99422
-8966.0,521,60029.668222
-8986.0,524,60047.754392
-8978.0,523,60065.040218
-9006.0,527,60083.267211
-9008.0,528,60103.389747
-8996.0,526,60124.653401
-9011.0,528,60146.323113
-9005.0,527,60168.592001
-8966.0,521,60256.232118
-8991.0,525,60275.328317
-8988.0,525,60294.051792
-8975.0,523,60312.228695
-8965.0,521,60331.316446
-9008.0,528,60352.307228
-8988.0,525,60372.409736
-8978.0,523,60393.44389
-8971.0,522,60413.486641
-8968.0,522,60433.964789
-8985.0,524,60455.26554
-9001.0,527,60477.051499
-8965.0,521,60571.464277
-8996.0,526,60593.128603
-8986.0,524,60614.806692
-8990.0,525,60636.973085
-8983.0,524,60659.097997
-9000.0,526,60681.226507
-8985.0,524,60702.89918
-8966.0,521,60724.70132
-8995.0,526,60746.402354
-9006.0,527,60768.070017
-9003.0,527,60790.024954
-9001.0,527,60810.181381
-8998.0,526,60903.524611
-8983.0,524,60925.002619
-9005.0,527,60947.006524
-8966.0,521,60969.00869
-8985.0,524,60991.106371
-8976.0,523,61013.098979
-8988.0,525,61034.68248
-9008.0,528,61056.814407
-8980.0,523,61078.717275
-8990.0,525,61100.294628
-8993.0,525,61121.644373
-8996.0,526,61142.416307
-8991.0,525,61235.385324
-8970.0,522,61256.211513
-8971.0,522,61277.073643
-9006.0,527,61298.917026
-8993.0,525,61319.687381
-9010.0,528,61340.001742
-8998.0,526,61361.179655
-8996.0,526,61381.778873
-9000.0,526,61403.65236
-8966.0,521,61425.467324
-8976.0,523,61447.447294
-8976.0,523,61469.326183
-8980.0,523,61562.36885
-9001.0,527,61584.324667
-8980.0,523,61605.829896
-9003.0,527,61626.227599
-8975.0,523,61647.385106
-8963.0,521,61669.287671
-8981.0,524,61690.426027
-9003.0,527,61710.632335
