# {"t_start": 1680510854.501384, "env_id": "SkiingNoFrameskip-v4"} 
r,l,t
-29968.0,4503,93.21969
-29987.0,4505,584.674889
-29980.0,4504,1095.531908
-29962.0,4502,1213.242399
-29977.0,4504,1713.895293
-29977.0,4504,2228.913054
-29968.0,4503,2743.095279
-29970.0,4503,2861.776634
-29980.0,4504,3392.821721
-29960.0,4501,3905.030811
-29975.0,4504,4013.702051
-29987.0,4505,4542.967669
-29983.0,4505,5056.939215
-29975.0,4504,5613.140257
-29965.0,4502,5757.236165
-29968.0,4503,6359.617713
-29982.0,4505,6949.841482
-29972.0,4503,7071.195496
-29952.0,4500,7662.390688
-29998.0,4507,8253.584136
-29962.0,4502,8846.286748
-29957.0,4501,8975.134099
-29990.0,4506,9581.411405
-29953.0,4500,10187.417872
-29955.0,4501,10771.296014
-29992.0,4506,10895.686443
-29958.0,4501,11462.62067
-29988.0,4506,12025.97902
-29987.0,4505,12153.251722
-29950.0,4500,12709.578217
-29975.0,4504,13279.169037
-29960.0,4501,13838.804669
-29988.0,4506,13956.942364
-29982.0,4505,14517.609848
-29962.0,4502,15127.25997
-29978.0,4504,15252.392957
-29970.0,4503,15773.559633
-29953.0,4500,16316.303045
-29987.0,4505,16842.894765
-29987.0,4505,16962.265202
-29975.0,4504,17493.368284
-29995.0,4507,18057.155229
-29965.0,4502,18242.281501
-29957.0,4501,19057.979953
-29983.0,4505,19850.848401
-29967.0,4502,20666.491162
-29997.0,4507,20851.894992
-29982.0,4505,21800.066444
-29985.0,4505,22761.896251
-29978.0,4504,23712.565268
-29963.0,4502,23903.968516
-29972.0,4503,24884.91535
-29988.0,4506,25683.926347
-29975.0,4504,25806.240978
-38164.0,4457,26520.379796
-8993.0,525,26539.098803
-8995.0,526,26557.810947
-8983.0,524,26575.891899
-8981.0,524,26593.513693
-8965.0,521,26678.729455
-8983.0,524,26697.322136
-11725.0,710,26722.56192
-29987.0,4505,26883.214517
-29970.0,4503,27582.297494
-29992.0,4506,28297.753808
-29993.0,4506,28949.255174
-29963.0,4502,29091.858182
-23030.0,2409,29650.230505
-9003.0,527,29666.736431
-8963.0,521,29682.997399
-8996.0,526,29699.29751
-8975.0,523,29715.679813
-9000.0,526,29732.154218
-9001.0,527,29748.557792
-8990.0,525,29765.031715
-8963.0,521,29781.232167
-8963.0,521,29797.710406
-8963.0,521,29875.094719
-9000.0,526,29891.537491
-8966.0,521,29907.804621
-8978.0,523,29924.202234
-8963.0,521,29940.569052
-8975.0,523,29957.154607
-29993.0,4506,30572.005688
-29962.0,4502,30703.477301
-29988.0,4506,31318.158239
-29992.0,4506,31951.613773
-29982.0,4505,32782.319292
-29963.0,4502,32973.137252
-29982.0,4505,33771.420797
-29998.0,4507,34595.619412
-29982.0,4505,34785.580018
-29980.0,4504,35606.464865
-29977.0,4504,36419.844876
-29950.0,4500,37298.689598
-29950.0,4500,37480.385804
-29973.0,4503,38324.265519
-29982.0,4505,39197.689641
-29962.0,4502,40048.515768
-29977.0,4504,40246.035981
-29968.0,4503,41142.295862
-29980.0,4504,41409.262431
-29965.0,4502,41595.671402
-17835.0,1253,41721.695073
-9008.0,528,41745.816273
-8970.0,522,41769.465186
-8967.0,521,41793.00582
-15881.0,884,41833.081994
-8973.0,522,41856.417271
-9010.0,528,41880.153716
-8963.0,521,41903.634995
-8968.0,522,41927.432685
-8976.0,523,41951.200263
-29988.0,4506,42854.317236
-29978.0,4504,43137.570201
-29993.0,4506,43975.940703
-8995.0,526,43998.777243
-9000.0,526,44021.402684
-8981.0,524,44044.046622
-9376.0,583,44069.193759
-9011.0,528,44091.873513
-29972.0,4503,44368.010511
-29970.0,4503,44558.514182
-29988.0,4506,44831.700584
-29980.0,4504,45664.91307
-30872.0,3437,45809.335074
-28278.0,2897,46617.176194
-8996.0,526,46639.939859
-8978.0,523,46662.621007
-9001.0,527,46685.428321
-14146.0,1375,46744.588852
-29955.0,4501,47016.195205
-29985.0,4505,47262.856223
-29982.0,4505,48112.762713
-29978.0,4504,48304.912686
-34256.0,4171,49129.797921
-29934.0,3446,49261.217395
-29962.0,4502,49534.828548
-37123.0,4301,50395.796244
-30542.0,3162,50528.589391
-30247.0,3343,50746.643563
-35824.0,4106,51561.326254
-29998.0,4507,51752.204514
-29997.0,4507,52598.720646
-29997.0,4507,53414.937408
-29993.0,4506,53599.013231
-22261.0,1993,53762.096196
-9008.0,528,53784.448707
-9003.0,527,53806.24213
-8971.0,522,53827.584412
-8963.0,521,53849.455245
-9003.0,527,53871.708636
-8966.0,521,53893.095988
-8995.0,526,53915.13132
-8998.0,526,53937.054039
-8991.0,525,54038.471372
-8971.0,522,54060.590104
-8975.0,523,54082.713741
-8985.0,524,54104.108826
-29973.0,4503,54914.719153
-27744.0,3643,55064.784657
-8973.0,522,55086.372793
-25752.0,2743,55276.758411
-28284.0,2973,55400.908572
-12623.0,620,55426.975382
-29982.0,4505,56221.466558
-29978.0,4504,56980.547325
-28645.0,2802,57090.260256
-10177.0,628,57115.814537
-8996.0,526,57136.342361
-8988.0,525,57157.609692
-9011.0,528,57179.744682
-8981.0,524,57277.12463
-8965.0,521,57299.388168
-8988.0,525,57320.773489
-9006.0,527,57342.666395
-8988.0,525,57364.382228
-10864.0,656,57391.635381
-8991.0,525,57413.234761
-29975.0,4504,58202.374314
-38739.0,4468,58375.905846
-9008.0,528,58469.41408
-9008.0,528,58491.042641
-8971.0,522,58513.397567
-9008.0,528,58535.340658
-8988.0,525,58556.712257
-8993.0,525,58578.571888
-9000.0,526,58600.460708
-8976.0,523,58620.632914
-8970.0,522,58640.387352
-9011.0,528,58662.114948
-8971.0,522,58683.802418
-8978.0,523,58705.601901
-8993.0,525,58805.724633
-9001.0,527,58827.660767
-9003.0,527,58849.114398
-9003.0,527,58870.046515
-8963.0,521,58891.740582
-11366.0,657,58916.963374
-9008.0,528,58937.276265
-8976.0,523,58957.11784
-9005.0,527,58977.465556
-8981.0,524,58999.207089
-29997.0,4507,59767.369382
-29965.0,4502,60016.855209
-8991.0,525,60034.884524
-9010.0,528,60052.695642
-8971.0,522,60069.983642
-8985.0,524,60088.697236
-8996.0,526,60108.920641
-8986.0,524,60130.296318
-9005.0,527,60152.422496
-8971.0,522,60174.382951
-8976.0,523,60261.291457
-8963.0,521,60280.047948
-8991.0,525,60298.830272
-8975.0,523,60317.069573
-9001.0,527,60337.192209
-9011.0,528,60357.690304
-9000.0,526,60378.028894
-8990.0,525,60398.893302
-8990.0,525,60419.163489
-8993.0,525,60440.260417
-8978.0,523,60461.220364
-8963.0,521,60482.993433
-8971.0,522,60577.401349
-8995.0,526,60598.808336
-8986.0,524,60620.806453
-8988.0,525,60643.034144
-8978.0,523,60665.126986
-8986.0,524,60686.977921
-8975.0,523,60708.745626
-9010.0,528,60730.757664
-8978.0,523,60752.352199
-8976.0,523,60773.94769
-8996.0,526,60795.297678
-8983.0,524,60815.44376
-9008.0,528,60908.976564
-9001.0,527,60930.872434
-8980.0,523,60952.783403
-9003.0,527,60975.054769
-8986.0,524,60997.142006
-8965.0,521,61019.054827
-8985.0,524,61040.557688
