# {"t_start": 1680454831.2778723, "env_id": "AsteroidsNoFrameskip-v4"} 
r,l,t
1300.0,1369,31.944379
980.0,1319,63.00673
1810.0,1119,89.105222
830.0,679,104.676096
1180.0,535,117.13158
680.0,376,125.876729
1280.0,808,144.752657
580.0,414,204.816746
1080.0,592,218.572214
730.0,427,227.45123
2100.0,1218,253.589931
2050.0,848,271.575689
930.0,423,280.622363
1810.0,1150,305.424342
1710.0,1074,329.182244
1730.0,950,454.783756
1590.0,721,471.647945
380.0,450,482.18907
1180.0,697,498.71541
1080.0,598,512.60079
1280.0,571,525.218275
580.0,306,531.850794
1030.0,646,545.700182
1080.0,532,557.239353
780.0,360,564.736869
830.0,566,576.629941
830.0,385,636.769152
830.0,592,650.588856
1280.0,1090,676.175318
1350.0,689,692.220913
660.0,418,701.788404
1640.0,823,721.282127
830.0,438,731.449963
580.0,322,739.019846
1340.0,1715,778.342586
1390.0,891,899.351254
1450.0,520,911.626109
730.0,417,921.168454
1660.0,833,940.693637
1180.0,678,956.525691
780.0,418,966.136675
780.0,569,979.464689
630.0,449,989.821313
2350.0,1057,1014.440563
1750.0,838,1082.038915
1780.0,676,1097.836994
1300.0,757,1115.589252
980.0,505,1127.358021
1280.0,722,1139.626496
630.0,428,1146.765289
1300.0,935,1162.850068
1180.0,736,1175.022088
2100.0,663,1186.417767
1470.0,1018,1252.373195
980.0,500,1262.494341
1810.0,1124,1286.406981
1570.0,1222,1313.885746
1410.0,850,1333.091696
730.0,406,1342.208627
880.0,355,1350.114137
1180.0,720,1365.994201
1180.0,536,1377.978025
1320.0,941,1488.313308
630.0,337,1495.082958
780.0,378,1502.86744
1080.0,517,1513.469945
930.0,634,1526.569864
710.0,407,1534.881269
630.0,269,1540.157875
1320.0,1028,1561.484917
1080.0,542,1573.626588
1080.0,732,1590.277779
1130.0,355,1597.870468
1520.0,737,1664.865438
780.0,392,1673.704018
1280.0,862,1692.837737
380.0,371,1700.755901
1450.0,965,1722.388898
1690.0,778,1739.557078
1340.0,1070,1761.846187
1300.0,978,1781.974114
980.0,510,1792.26037
2180.0,1057,1914.535239
1080.0,565,1927.440927
1300.0,827,1946.646487
930.0,553,1959.507993
1180.0,554,1972.31442
1300.0,1104,1995.515137
2030.0,725,2010.621832
980.0,469,2020.181002
1030.0,550,2031.506949
1660.0,1015,2156.150313
1470.0,740,2173.99184
730.0,417,2184.093379
730.0,339,2192.074983
