# {"t_start": 1680521396.3771753, "env_id": "TimePilotNoFrameskip-v4"} 
r,l,t
500.0,1156,27.296471
1100.0,2278,82.888963
700.0,1580,129.148953
4000.0,1309,288.57067
4700.0,2346,358.016758
4400.0,1702,402.350289
900.0,1302,435.229548
900.0,1366,553.923101
4100.0,1929,608.032357
3900.0,1469,649.774929
800.0,1208,681.607777
4100.0,1623,881.637183
4000.0,1816,929.347606
4100.0,1670,972.647502
4100.0,2626,1130.39972
4700.0,2049,1186.676331
4500.0,1914,1237.779472
3800.0,942,1262.656182
4100.0,1492,1444.860327
7700.0,2942,1539.388121
800.0,1042,1570.10472
3900.0,1414,1610.508603
8200.0,3094,1839.776192
800.0,1211,1870.869896
900.0,1114,1902.710405
4300.0,2048,2051.144274
3800.0,1338,2085.702758
1500.0,2025,2139.183549
4000.0,1851,2189.465296
800.0,1288,2387.223777
4600.0,2298,2458.646032
700.0,1111,2491.600254
900.0,1604,2535.110623
4400.0,2012,2668.205671
4100.0,1436,2705.458833
900.0,1040,2736.255945
4900.0,2502,2897.061684
4100.0,1615,2941.226276
600.0,1025,2969.669029
900.0,1302,3006.99513
4500.0,1980,3065.072462
800.0,863,3175.920232
4500.0,1570,3223.205352
4400.0,1792,3277.300694
4600.0,2122,3338.355059
4000.0,1513,3462.557656
4000.0,1589,3504.565485
800.0,1118,3533.432837
4300.0,1398,3567.624887
4100.0,1639,3734.482657
1000.0,1201,3772.702098
900.0,1459,3813.755409
4400.0,1874,3861.924527
4300.0,1948,4025.408422
4000.0,1441,4064.281005
4200.0,1879,4120.22425
3800.0,1016,4150.279863
7700.0,2606,4338.91898
4000.0,1636,4388.927812
800.0,1113,4422.092992
4500.0,1614,4468.435743
4200.0,1414,4631.841205
900.0,1173,4662.898308
4300.0,2097,4717.200831
4000.0,1444,4755.648829
900.0,1222,4889.965666
1100.0,1209,4924.06286
4000.0,1547,4966.830425
600.0,754,4987.763812
900.0,1293,5027.323218
4800.0,2212,5184.611233
3800.0,1012,5211.442983
4000.0,1092,5240.691844
4200.0,1621,5284.357892
4400.0,1926,5425.240879
700.0,1169,5459.517921
3900.0,891,5484.380853
500.0,855,5506.991026
4400.0,1864,5552.250835
