# {"t_start": 1680491398.9018176, "env_id": "AsteroidsNoFrameskip-v4"} 
r,l,t
780.0,588,17.347131
1180.0,1050,40.509477
1280.0,1130,67.047804
1610.0,928,88.930523
930.0,648,104.375478
880.0,532,116.926176
1180.0,527,129.325348
680.0,362,137.632203
630.0,376,146.238321
1300.0,1274,291.311783
1350.0,940,314.773898
1080.0,860,335.029502
1520.0,989,358.561826
1830.0,1768,400.816895
1520.0,1015,476.972672
1180.0,897,497.583757
880.0,631,511.215143
1350.0,1100,534.986837
1300.0,868,553.841573
580.0,408,562.720995
1180.0,629,576.312715
1180.0,579,588.910385
1540.0,748,605.666106
1030.0,541,670.843193
1280.0,604,684.835948
1300.0,772,702.922452
2200.0,883,723.914765
1300.0,774,742.261531
930.0,400,751.549625
1910.0,743,768.912612
1320.0,953,789.774055
1640.0,1028,896.140696
1800.0,1730,937.261637
1080.0,501,949.198491
730.0,357,957.449815
1570.0,797,976.497765
930.0,581,990.28513
1180.0,653,1005.914951
1370.0,809,1025.215674
1280.0,723,1139.523211
780.0,547,1151.09506
1630.0,786,1167.943519
1810.0,1050,1191.802482
1850.0,1024,1216.171215
1300.0,967,1239.041762
780.0,427,1248.986302
510.0,378,1257.802553
1540.0,974,1280.84482
2150.0,727,1349.382805
2250.0,1506,1383.727005
560.0,430,1392.857748
1440.0,1103,1416.524035
1900.0,1024,1439.837811
1950.0,1231,1468.678242
1560.0,581,1532.53233
530.0,424,1542.364857
1180.0,593,1556.269061
780.0,435,1566.549707
980.0,602,1580.82891
930.0,464,1591.646371
1400.0,985,1614.884012
830.0,509,1625.770995
1300.0,901,1645.456366
1030.0,496,1656.003096
410.0,368,1663.941319
2280.0,799,1779.269804
1280.0,1227,1808.238064
930.0,411,1817.806842
980.0,499,1829.554457
1080.0,530,1841.882279
1300.0,952,1864.219995
1300.0,719,1880.941846
1280.0,747,1898.244366
3240.0,2608,2039.750354
2030.0,565,2053.218927
830.0,344,2061.246231
1300.0,695,2077.664934
1080.0,508,2089.588082
730.0,369,2098.190381
930.0,518,2110.473273
280.0,347,2118.492991
1540.0,840,2137.830097
1300.0,782,2254.09663
1480.0,576,2267.673713
930.0,467,2278.646621
1080.0,383,2287.643564
1700.0,695,2304.041385
1760.0,905,2325.535634
1300.0,863,2345.652441
1420.0,792,2364.261164
1910.0,967,2385.658005
1340.0,703,2501.700698
730.0,421,2511.516055
980.0,562,2524.590802
1350.0,1285,2554.728276
680.0,468,2565.490941
680.0,512,2577.119936
880.0,566,2589.890765
830.0,379,2598.342706
1370.0,899,2618.966031
1520.0,1114,2740.504336
380.0,344,2748.489464
1180.0,597,2762.539219
1030.0,611,2779.663346
1030.0,469,2793.074221
830.0,423,2804.818969
1180.0,468,2817.894767
880.0,515,2832.285443
580.0,545,2847.556043
2050.0,798,2870.486526
1850.0,1099,2901.803017
1510.0,977,3021.696645
1350.0,969,3043.708831
1660.0,1848,3086.545838
1610.0,811,3105.091241
2550.0,1033,3129.178363
1730.0,832,3148.805472
1930.0,652,3246.452171
1180.0,796,3254.459399
1030.0,415,3258.522286
710.0,349,3262.074072
930.0,459,3266.729867
1370.0,854,3275.404538
880.0,454,3280.014992
830.0,401,3283.979297
1370.0,739,3292.607218
1560.0,960,3303.894623
480.0,508,3368.170195
1300.0,894,3378.251622
1470.0,860,3387.442871
1370.0,1282,3399.841117
930.0,461,3404.146748
1300.0,887,3412.536004
1710.0,1341,3425.123115
2100.0,1741,3500.610107
1510.0,878,3510.707344
1350.0,1510,3528.267683
980.0,366,3532.570312
1080.0,550,3538.745659
1880.0,1061,3550.825984
630.0,367,3554.416596
1930.0,862,3623.991131
1440.0,996,3635.499443
1370.0,824,3645.145039
1180.0,753,3653.887275
2280.0,779,3662.877115
2100.0,934,3673.814084
1370.0,817,3683.167449
1560.0,1118,3751.780385
1780.0,1197,3763.276155
730.0,379,3766.831309
2500.0,974,3776.315291
980.0,375,3779.929075
980.0,554,3786.02783
1710.0,910,3796.741581
580.0,420,3801.508215
