# {"t_start": 1680587327.6860573, "env_id": "BerzerkNoFrameskip-v4"} 
r,l,t
100.0,151,4.445073
150.0,172,6.628135
200.0,252,9.848133
150.0,299,13.689185
250.0,286,17.451678
250.0,202,20.181358
300.0,187,22.744169
150.0,235,25.986461
100.0,290,30.897087
100.0,152,33.355131
150.0,129,35.347519
300.0,350,40.998916
100.0,206,44.235953
350.0,341,49.708671
50.0,171,52.34081
100.0,145,54.653988
200.0,213,58.205182
150.0,243,62.031388
350.0,326,67.435935
200.0,298,72.645854
350.0,455,80.347203
300.0,596,90.330168
150.0,182,93.35944
300.0,349,99.286941
250.0,253,146.964535
360.0,827,159.032786
150.0,288,163.114411
400.0,513,170.709425
350.0,349,175.723303
600.0,382,181.269307
200.0,408,187.80262
350.0,369,194.140916
100.0,376,200.487234
350.0,321,206.105955
500.0,483,214.244828
200.0,384,220.702721
300.0,290,225.482096
500.0,442,232.731387
100.0,232,236.258644
250.0,217,239.590918
560.0,1995,323.346423
300.0,248,326.881544
450.0,270,331.086583
500.0,643,341.160647
200.0,336,346.34998
450.0,649,356.913104
350.0,338,362.361647
250.0,385,368.341382
150.0,286,372.786807
250.0,408,379.242115
150.0,216,382.603066
600.0,649,392.747772
500.0,519,435.704074
350.0,363,441.009311
350.0,411,447.009751
650.0,652,456.315929
920.0,1514,478.83524
500.0,928,493.953229
760.0,706,505.573046
600.0,626,515.894384
400.0,532,524.841402
810.0,1036,590.403855
400.0,451,597.99176
250.0,251,602.221688
450.0,380,608.655511
600.0,399,615.701139
600.0,480,623.787038
800.0,1328,646.3881
450.0,485,654.540196
400.0,379,660.907028
790.0,733,672.84569
710.0,829,686.231344
700.0,632,757.819517
600.0,599,767.539752
350.0,419,774.370617
1180.0,1409,796.836065
550.0,1468,820.581846
800.0,760,833.263239
600.0,787,846.082019
700.0,764,925.052315
450.0,490,932.872612
910.0,1179,952.094716
450.0,1315,973.386347
550.0,651,983.537731
600.0,591,992.110633
350.0,511,999.177117
700.0,660,1008.072429
650.0,810,1078.935656
910.0,1155,1094.338318
650.0,1156,1109.918031
650.0,635,1118.550908
650.0,1350,1137.904666
600.0,628,1146.747779
450.0,621,1155.09357
700.0,880,1246.655718
590.0,1384,1266.246129
700.0,793,1276.652199
750.0,870,1289.074115
800.0,1330,1308.310822
650.0,557,1316.160286
550.0,549,1323.931544
970.0,1315,1398.543686
500.0,463,1405.008396
650.0,695,1414.563879
550.0,613,1423.015931
650.0,710,1432.513887
600.0,540,1439.662027
750.0,854,1451.272665
600.0,928,1464.02725
750.0,981,1563.945679
770.0,1096,1579.252569
550.0,595,1587.179424
600.0,745,1597.290436
900.0,2223,1627.908338
600.0,510,1634.989757
600.0,610,1643.435778
550.0,681,1755.03412
810.0,959,1767.858768
350.0,508,1774.700949
960.0,1254,1792.334599
550.0,856,1804.489653
600.0,520,1811.615724
500.0,545,1818.918656
400.0,531,1825.899221
600.0,607,1874.840611
750.0,946,1887.595688
750.0,664,1896.941457
810.0,1005,1910.766721
500.0,666,1920.074624
600.0,1181,1936.015943
600.0,720,1945.717493
550.0,656,1954.867031
700.0,1018,2030.694626
820.0,623,2039.357079
600.0,480,2045.818299
810.0,1069,2060.091777
840.0,2096,2088.062489
550.0,886,2100.062885
550.0,437,2106.077179
760.0,507,2194.945776
590.0,732,2204.781268
300.0,400,2210.171268
680.0,776,2220.644706
300.0,417,2226.169766
760.0,1104,2240.780084
650.0,517,2247.70827
700.0,1296,2264.265876
550.0,917,2316.395894
700.0,738,2326.719303
800.0,1991,2355.232297
500.0,566,2363.561114
600.0,610,2372.472363
860.0,1031,2386.964132
550.0,642,2395.79176
750.0,882,2517.194968
790.0,920,2530.138128
590.0,1426,2550.221215
600.0,505,2557.281536
740.0,1450,2576.934557
550.0,809,2588.157535
700.0,1036,2706.70932
700.0,763,2716.939912
710.0,803,2727.8667
540.0,668,2737.050078
550.0,914,2749.420093
550.0,430,2755.10907
800.0,750,2765.139253
540.0,556,2772.562798
750.0,1532,2879.970137
550.0,631,2888.359636
550.0,670,2897.425669
650.0,1007,2910.792558
710.0,933,2923.619016
810.0,647,2932.730564
810.0,1187,2949.340015
650.0,814,2960.532875
700.0,946,3044.763705
500.0,583,3053.128836
600.0,639,3062.244188
850.0,934,3075.401291
810.0,1126,3090.500289
750.0,886,3102.724172
650.0,641,3111.238537
500.0,931,3199.751731
450.0,564,3207.430826
810.0,745,3217.321372
650.0,1037,3231.386395
700.0,428,3237.355693
700.0,1222,3253.68714
500.0,422,3259.457152
600.0,573,3267.438351
860.0,666,3276.109809
820.0,1018,3357.568426
490.0,773,3367.360812
