# {"t_start": 1680521378.6193993, "env_id": "TimePilotNoFrameskip-v4"} 
r,l,t
800.0,1428,21.836763
4500.0,2113,52.066859
4900.0,2459,98.596731
7700.0,2208,291.051569
1200.0,1587,326.241734
4500.0,2083,372.75818
4600.0,2291,515.509484
4100.0,1594,543.482085
4500.0,1782,577.969732
4400.0,1782,725.976204
4100.0,1885,766.254925
1100.0,1258,792.703342
3800.0,1077,813.44873
1300.0,2074,1012.473425
4300.0,1882,1050.174737
700.0,1461,1078.984268
800.0,1206,1102.503441
700.0,1268,1126.694791
7700.0,2465,1257.076794
500.0,919,1275.154543
4800.0,2454,1321.986735
4100.0,1680,1488.20945
4100.0,1195,1516.964461
800.0,1587,1553.259963
4400.0,2152,1600.468192
4200.0,1505,1732.47934
800.0,1012,1752.138949
4100.0,1678,1784.158232
700.0,1100,1804.849351
4200.0,1750,1948.228409
4100.0,1360,1977.536151
4800.0,1716,2011.341739
4400.0,1919,2046.789409
3900.0,1444,2181.388302
4300.0,1673,2214.422327
3800.0,1501,2239.82266
800.0,1628,2266.82586
4000.0,1459,2437.671044
4900.0,2643,2496.18268
400.0,782,2513.037409
1100.0,1433,2540.735255
4100.0,2005,2674.461972
4300.0,1914,2707.758998
4600.0,2054,2751.220327
4400.0,2171,2928.533141
4500.0,1713,2963.213648
4500.0,1682,2997.999878
4700.0,2421,3154.429276
600.0,1229,3176.294557
500.0,1104,3198.471565
4700.0,1755,3236.778998
8100.0,1769,3382.587389
700.0,1178,3401.425501
3800.0,1271,3424.498959
4000.0,2314,3469.541775
4200.0,1570,3632.388588
3900.0,1444,3661.152481
4000.0,1649,3697.302467
4600.0,1926,3739.928704
3900.0,1398,3890.746031
4200.0,2081,3928.62471
4000.0,1782,3959.764845
4200.0,2048,3995.894
4100.0,1805,4115.066201
4400.0,1529,4148.211613
4300.0,2269,4196.819977
3900.0,996,4286.846311
1300.0,1763,4317.164329
4000.0,1527,4350.501104
3900.0,1794,4391.061883
4000.0,1830,4590.575427
900.0,1663,4624.845625
900.0,1289,4652.094138
7800.0,2667,4831.03625
4500.0,2147,4868.916807
3800.0,1157,4890.095799
600.0,1069,4913.718306
4200.0,1647,4947.020592
