# {"t_start": 1680521437.6017694, "env_id": "KangarooNoFrameskip-v4"} 
r,l,t
0.0,359,12.685912
0.0,671,25.391397
0.0,432,35.194508
0.0,306,42.246276
0.0,283,48.591203
400.0,494,59.681417
0.0,418,69.026067
0.0,282,75.27154
0.0,473,85.917113
0.0,351,93.833728
0.0,474,104.39282
0.0,370,113.350763
200.0,534,126.517637
0.0,563,139.005123
200.0,416,178.503258
0.0,450,187.230036
0.0,495,196.873831
200.0,598,209.936539
0.0,414,218.397433
0.0,415,226.88309
0.0,674,241.124247
0.0,661,255.867855
0.0,293,262.659893
0.0,538,275.42838
0.0,483,286.76546
0.0,351,294.844948
200.0,465,305.218134
200.0,411,314.048375
0.0,276,350.493557
200.0,464,359.822949
0.0,549,370.409417
0.0,549,380.938432
0.0,347,387.552117
0.0,469,395.714604
0.0,500,404.274123
200.0,472,412.538646
0.0,347,418.294748
0.0,413,425.297141
0.0,280,430.511618
0.0,556,441.120469
200.0,542,451.592239
200.0,731,494.346035
0.0,339,500.854006
0.0,538,512.36562
0.0,375,520.299462
0.0,473,529.99377
0.0,481,540.531339
0.0,482,551.038183
0.0,488,561.554953
0.0,477,571.732811
0.0,449,581.225648
200.0,503,592.595958
0.0,475,603.088389
200.0,412,611.380784
0.0,622,624.12554
200.0,363,663.994493
0.0,661,679.125247
0.0,477,689.125227
0.0,466,699.136198
200.0,612,713.545015
0.0,376,721.962544
0.0,654,735.617519
400.0,527,746.239702
0.0,468,755.622359
0.0,475,765.325789
0.0,662,779.102547
0.0,610,791.938152
0.0,312,828.131176
0.0,525,838.405795
0.0,425,847.09953
200.0,658,860.788869
0.0,425,869.464847
0.0,345,876.05843
0.0,668,888.865889
0.0,419,897.064369
0.0,354,903.723252
0.0,273,908.864329
0.0,493,918.310812
0.0,595,929.837364
0.0,411,937.768543
0.0,484,947.349144
0.0,497,1001.74143
0.0,413,1010.142933
200.0,666,1023.696353
0.0,538,1034.50932
0.0,283,1040.131298
0.0,416,1048.537257
0.0,419,1057.107823
0.0,351,1064.035134
0.0,606,1074.473094
0.0,653,1085.757955
200.0,475,1094.845786
0.0,481,1104.916937
0.0,597,1117.559614
0.0,533,1160.017389
400.0,658,1173.494154
0.0,448,1182.575933
0.0,496,1192.650026
0.0,287,1198.473861
200.0,659,1211.910244
0.0,623,1224.528174
200.0,497,1234.592248
0.0,485,1244.412225
200.0,522,1254.790921
0.0,283,1259.82791
0.0,402,1267.223022
0.0,299,1272.573799
200.0,412,1313.245036
0.0,489,1321.83988
400.0,613,1333.129172
200.0,432,1340.978744
0.0,345,1347.809735
0.0,412,1356.130567
0.0,556,1367.401434
0.0,357,1374.644603
0.0,352,1382.245342
200.0,492,1393.409718
200.0,402,1403.354627
0.0,478,1415.82387
0.0,350,1424.793665
0.0,337,1433.289659
0.0,483,1445.756689
0.0,537,1506.580981
200.0,409,1515.938718
0.0,411,1525.287846
0.0,490,1536.431635
200.0,343,1543.788442
0.0,492,1554.235012
0.0,487,1564.699147
0.0,486,1575.205903
200.0,421,1584.130006
200.0,544,1593.443615
200.0,606,1604.378998
0.0,501,1614.017058
200.0,470,1622.874019
0.0,656,1664.367051
0.0,402,1672.444287
0.0,408,1680.760005
0.0,421,1689.147282
0.0,467,1698.566168
0.0,498,1708.607244
0.0,533,1719.489347
200.0,535,1729.090229
0.0,663,1742.240013
0.0,350,1749.233805
0.0,633,1763.152847
0.0,298,1769.802083
0.0,476,1779.111611
0.0,539,1830.384486
0.0,559,1842.136296
200.0,537,1853.592405
200.0,568,1865.759171
200.0,567,1877.916748
0.0,412,1886.898237
0.0,535,1899.263142
200.0,542,1911.327264
0.0,409,1919.993828
0.0,304,1926.413896
200.0,671,1940.761136
0.0,391,1948.046571
0.0,537,1958.368197
0.0,378,1996.635056
0.0,533,2008.619843
0.0,286,2014.22846
200.0,471,2023.39237
0.0,510,2033.165704
200.0,542,2043.902911
0.0,478,2053.326741
0.0,404,2061.054576
0.0,483,2070.445783
0.0,305,2076.529437
0.0,281,2082.230439
200.0,610,2094.608896
0.0,538,2105.586295
0.0,487,2115.725075
0.0,288,2153.170897
0.0,473,2162.309017
0.0,424,2169.452543
0.0,353,2175.405159
0.0,583,2185.46263
0.0,396,2191.913174
200.0,352,2197.727277
0.0,347,2203.990983
0.0,542,2213.889236
0.0,598,2224.642267
0.0,414,2231.664442
0.0,339,2237.542522
200.0,735,2252.114244
400.0,675,2311.130869
0.0,501,2322.291908
0.0,472,2333.756592
0.0,474,2345.421307
0.0,405,2355.409306
0.0,404,2365.229843
0.0,611,2380.751306
0.0,477,2391.892869
0.0,438,2401.771919
0.0,402,2411.003821
0.0,356,2418.951126
0.0,409,2428.223997
0.0,590,2442.279195
0.0,510,2453.51683
0.0,668,2509.588823
0.0,469,2518.025137
0.0,472,2526.521903
200.0,482,2535.198234
0.0,474,2543.817745
0.0,486,2552.616604
0.0,567,2562.615985
0.0,554,2572.047391
0.0,475,2580.082824
0.0,282,2584.836227
0.0,440,2592.533427
0.0,295,2598.427881
0.0,365,2605.871106
0.0,282,2611.279725
0.0,341,2647.04342
200.0,407,2655.55964
0.0,611,2668.568174
