# {"t_start": 1680539925.5465264, "env_id": "AssaultNoFrameskip-v4"} 
r,l,t
357.0,704,11.395533
231.0,458,16.129242
294.0,522,22.227361
273.0,648,29.63787
357.0,539,35.772052
315.0,538,41.915645
315.0,472,47.406347
336.0,507,53.298795
189.0,469,58.844928
210.0,518,65.043262
399.0,585,72.157159
399.0,631,116.159958
273.0,510,122.365639
315.0,457,127.874287
294.0,555,134.062889
378.0,649,141.204324
378.0,601,147.908828
357.0,577,154.320327
336.0,577,160.710183
252.0,400,165.100531
399.0,539,171.01977
231.0,476,176.669965
315.0,596,183.77849
336.0,446,224.800252
210.0,329,228.758408
399.0,677,237.054164
336.0,511,243.333649
315.0,611,250.687791
168.0,367,255.202782
252.0,604,262.568353
210.0,577,269.598834
441.0,599,276.87605
189.0,431,281.989275
483.0,655,289.51957
315.0,575,295.855717
252.0,511,341.530121
420.0,663,349.145076
336.0,639,356.33577
399.0,659,363.951507
357.0,525,369.815844
252.0,507,375.454062
273.0,605,382.279139
630.0,920,393.639901
399.0,603,400.948763
273.0,415,405.982504
462.0,708,455.912335
504.0,683,463.481661
504.0,700,471.338782
504.0,681,478.953088
462.0,645,486.668333
525.0,758,495.729681
672.0,799,505.529946
651.0,1013,517.793313
546.0,666,525.899431
609.0,736,580.569849
357.0,614,588.096247
672.0,742,596.382717
504.0,619,603.197198
714.0,925,613.508861
693.0,912,623.180103
609.0,740,631.083717
630.0,833,640.321552
798.0,979,701.746457
777.0,898,712.711641
819.0,1163,727.102678
756.0,901,737.953864
672.0,936,749.392998
714.0,860,758.500004
766.0,1097,822.97942
651.0,866,833.597895
913.0,1000,845.72136
819.0,941,857.049669
840.0,1135,870.931162
924.0,989,883.110572
1365.0,1853,959.933054
672.0,836,969.035122
766.0,772,978.314432
808.0,900,989.155339
745.0,838,999.098286
714.0,802,1008.428119
945.0,957,1019.6386
850.0,940,1111.153936
735.0,933,1120.931474
819.0,877,1130.345127
861.0,936,1140.103072
818.0,994,1152.014714
987.0,959,1163.540755
892.0,905,1174.425097
819.0,860,1242.82471
777.0,850,1252.383565
850.0,937,1262.01662
1312.0,1393,1276.562665
870.0,971,1286.636322
724.0,773,1294.645867
1489.0,1533,1427.372656
1804.0,2237,1450.628775
850.0,909,1459.093693
1237.0,1123,1469.903157
1542.0,1591,1579.040814
964.0,1053,1593.001774
996.0,975,1604.057251
1258.0,1266,1617.786063
1385.0,1306,1631.753517
1500.0,1573,1648.372712
2088.0,2299,1773.616065
1027.0,1242,1788.651992
2949.0,3070,1954.108241
1290.0,1246,1970.374996
2446.0,2529,2001.010342
672.0,831,2011.269532
273.0,515,2017.545529
829.0,1121,2090.910338
1921.0,2208,2121.377134
2414.0,2579,2157.235075
881.0,832,2167.230097
1489.0,1691,2247.87178
871.0,835,2258.05581
1647.0,1698,2279.887648
1585.0,1405,2299.571641
1637.0,1528,2388.815966
1973.0,2143,2413.194159
2497.0,2498,2443.509233
1721.0,1704,2587.925681
2120.0,2090,2615.19406
2897.0,2825,2649.667175
1438.0,1496,2785.451302
2592.0,2194,2816.38639
1437.0,1247,2833.463077
1836.0,1885,2859.37851
3085.0,3310,3019.520061
2067.0,2136,3049.279261
3184.0,2891,3232.645406
839.0,901,3245.167728
2120.0,1714,3268.060041
2057.0,1930,3292.463202
1701.0,1756,3379.614276
2097.0,1919,3406.165308
839.0,878,3418.242404
2036.0,1901,3576.628575
2099.0,1738,3600.290524
2015.0,1981,3626.131626
2717.0,2402,3656.142463
1668.0,1630,3827.846664
2708.0,2474,3862.165791
1709.0,1693,3886.098747
1659.0,1536,4018.105553
1626.0,1573,4042.259403
974.0,933,4056.295901
1312.0,1392,4078.043645
1625.0,1627,4197.38796
2036.0,1825,4228.184454
2739.0,2576,4266.747495
2467.0,2242,4463.368364
3166.0,3003,4508.11878
1573.0,1561,4533.720673
870.0,895,4549.424907
2508.0,2286,4692.519632
1657.0,1504,4713.836054
2950.0,2689,4744.247556
1982.0,1880,4865.964305
1740.0,1543,4888.611812
1458.0,1227,4905.777024
2855.0,2557,5062.426671
